shift [ppm],Intensity [au]
-0.05361,-301.032
-0.05391,-300.364
-0.05422,-299.266
-0.05452,-297.197
-0.05483,-296.641
-0.05514,-296.287
-0.05544,-295.622
-0.05575,-295.587
-0.05605,-295.574
-0.05636,-294.547
-0.05666,-293.381
-0.05697,-295.199
-0.05727,-296.927
-0.05758,-298.037
-0.05788,-297.077
-0.05819,-296.314
-0.0585,-295.526
-0.0588,-296.309
-0.05911,-298.257
-0.05941,-297.77
-0.05972,-296.462
-0.06002,-297.032
-0.06033,-297.538
-0.06063,-297.982
-0.06094,-296.208
-0.06124,-296.157
-0.06155,-296.1
-0.06186,-296.509
-0.06216,-298.228
-0.06247,-299.176
-0.06277,-299.542
-0.06308,-298.941
-0.06338,-297.113
-0.06369,-295.055
-0.06399,-293.115
-0.0643,-292.673
-0.0646,-292.281
-0.06491,-291.878
-0.06522,-292.399
-0.06552,-291.521
-0.06583,-290.557
-0.06613,-290.86
-0.06644,-291.175
-0.06674,-289.712
-0.06705,-290.591
-0.06735,-290.772
-0.06766,-290.061
-0.06796,-290.707
-0.06827,-290.657
-0.06858,-291.544
-0.06888,-291.705
-0.06919,-290.666
-0.06949,-291.483
-0.0698,-292.192
-0.0701,-291.944
-0.07041,-290.749
-0.07071,-288.532
-0.07102,-287.219
-0.07132,-287.29
-0.07163,-289.065
-0.07194,-291.306
-0.07224,-292.694
-0.07255,-293.442
-0.07285,-293.346
-0.07316,-292.271
-0.07346,-292.072
-0.07377,-292.936
-0.07407,-293.377
-0.07438,-293.114
-0.07468,-293.269
-0.07499,-293.193
-0.0753,-292.287
-0.0756,-290.65
-0.07591,-289.414
-0.07621,-288.755
-0.07652,-289.432
-0.07682,-292.09
-0.07713,-294.197
-0.07743,-293.805
-0.07774,-292.869
-0.07804,-291.386
-0.07835,-289.666
-0.07866,-288.329
-0.07896,-288.159
-0.07927,-287.745
-0.07957,-288.006
-0.07988,-289.215
-0.08018,-291.276
-0.08049,-291.391
-0.08079,-289.287
-0.0811,-285.643
-0.0814,-283.601
-0.08171,-284.529
-0.08202,-286.332
-0.08232,-288.762
-0.08263,-291.156
-0.08293,-291.04
-0.08324,-289.838
-0.08354,-287.887
-0.08385,-285.292
-0.08415,-283.7
-0.08446,-284.454
-0.08476,-286.74
-0.08507,-287.812
-0.08538,-287.843
-0.08568,-286.884
-0.08599,-286.28
-0.08629,-286.6
-0.0866,-286.637
-0.0869,-287.063
-0.08721,-285.218
-0.08751,-283.699
-0.08782,-284.333
-0.08812,-285.034
-0.08843,-284.347
-0.08874,-283.292
-0.08904,-281.106
-0.08935,-282.188
-0.08965,-284.648
-0.08996,-286.393
-0.09026,-285.783
-0.09057,-285.221
-0.09087,-284.664
-0.09118,-283.48
-0.09149,-283.97
-0.09179,-285.131
-0.0921,-286.868
-0.0924,-287.572
-0.09271,-288.14
-0.09301,-289.223
-0.09332,-286.806
-0.09362,-284.362
-0.09393,-284.019
-0.09423,-282.084
-0.09454,-280.152
-0.09485,-279.797
-0.09515,-279.605
-0.09546,-279.518
-0.09576,-279.254
-0.09607,-278.48
-0.09637,-279.355
-0.09668,-280.901
-0.09698,-281.145
-0.09729,-281.104
-0.09759,-281.228
-0.0979,-280.466
-0.09821,-279.062
-0.09851,-278.918
-0.09882,-278.829
-0.09912,-279.469
-0.09943,-280.748
-0.09973,-282.237
-0.10004,-283.239
-0.10034,-283.136
-0.10065,-284.476
-0.10095,-284.518
-0.10126,-282.918
-0.10157,-281.766
-0.10187,-279.682
-0.10218,-277.432
-0.10248,-276.702
-0.10279,-278.34
-0.10309,-281.001
-0.1034,-282.11
-0.1037,-281.992
-0.10401,-280.441
-0.10431,-279.514
-0.10462,-278.454
-0.10493,-279.533
-0.10523,-281.34
-0.10554,-280.669
-0.10584,-279.201
-0.10615,-279.112
-0.10645,-279.291
-0.10676,-278.105
-0.10706,-277.513
-0.10737,-277.21
-0.10767,-278.189
-0.10798,-279.872
-0.10829,-279.856
-0.10859,-279.752
-0.1089,-279.144
-0.1092,-278.13
-0.10951,-277.269
-0.10981,-276.758
-0.11012,-276.757
-0.11042,-276.743
-0.11073,-279.346
-0.11103,-280.418
-0.11134,-278.785
-0.11165,-277.024
-0.11195,-276.892
-0.11226,-275.662
-0.11256,-274.991
-0.11287,-276.808
-0.11317,-277.948
-0.11348,-277.46
-0.11378,-276.59
-0.11409,-277.454
-0.11439,-278.889
-0.1147,-281.746
-0.11501,-282.637
-0.11531,-278.833
-0.11562,-275.785
-0.11592,-275.027
-0.11623,-275.718
-0.11653,-275.852
-0.11684,-275.344
-0.11714,-273.953
-0.11745,-271.562
-0.11775,-270.815
-0.11806,-270.382
-0.11837,-270.537
-0.11867,-271.186
-0.11898,-272.469
-0.11928,-275.014
-0.11959,-275.614
-0.11989,-275.841
-0.1202,-275.113
-0.1205,-272.625
-0.12081,-269.939
-0.12111,-269.517
-0.12142,-269.878
-0.12173,-271.679
-0.12203,-272.782
-0.12234,-273.334
-0.12264,-275.016
-0.12295,-274.557
-0.12325,-273.637
-0.12356,-274.741
-0.12386,-275.939
-0.12417,-277.137
-0.12447,-275.915
-0.12478,-274.52
-0.12509,-274.423
-0.12539,-272.411
-0.1257,-269.735
-0.126,-270.593
-0.12631,-271.906
-0.12661,-271.897
-0.12692,-271.728
-0.12722,-270.934
-0.12753,-269.813
-0.12783,-269.954
-0.12814,-270.64
-0.12845,-271.9
-0.12875,-272.965
-0.12906,-271.852
-0.12936,-268.326
-0.12967,-265.346
-0.12997,-265.813
-0.13028,-268.261
-0.13058,-270.259
-0.13089,-270.927
-0.13119,-271.469
-0.1315,-271.386
-0.13181,-269.675
-0.13211,-269.315
-0.13242,-268.79
-0.13272,-266.99
-0.13303,-266.32
-0.13333,-265.779
-0.13364,-265.914
-0.13394,-267.941
-0.13425,-269.195
-0.13455,-267.472
-0.13486,-265.534
-0.13517,-265.419
-0.13547,-266.556
-0.13578,-267.574
-0.13608,-268.069
-0.13639,-268.274
-0.13669,-269.59
-0.137,-269.816
-0.1373,-268.52
-0.13761,-268.404
-0.13791,-268.172
-0.13822,-266.967
-0.13853,-265.97
-0.13883,-265.804
-0.13914,-266.624
-0.13944,-267.581
-0.13975,-266.831
-0.14005,-265.427
-0.14036,-264.933
-0.14066,-264.971
-0.14097,-266.223
-0.14127,-266.69
-0.14158,-265.864
-0.14189,-265.406
-0.14219,-266.36
-0.1425,-267.123
-0.1428,-266.338
-0.14311,-265.566
-0.14341,-264.55
-0.14372,-264.03
-0.14402,-264.297
-0.14433,-264.68
-0.14463,-265.465
-0.14494,-265.315
-0.14525,-266.299
-0.14555,-266.909
-0.14586,-267.373
-0.14616,-265.653
-0.14647,-263.824
-0.14677,-263.034
-0.14708,-263.955
-0.14738,-264.952
-0.14769,-265.105
-0.14799,-265.586
-0.1483,-264.751
-0.14861,-264.074
-0.14891,-265.237
-0.14922,-265.225
-0.14952,-265.8
-0.14983,-265.073
-0.15013,-263.559
-0.15044,-263.87
-0.15074,-264.87
-0.15105,-264.438
-0.15135,-264.067
-0.15166,-262.471
-0.15197,-260.596
-0.15227,-260.399
-0.15258,-261.574
-0.15288,-261.495
-0.15319,-261.254
-0.15349,-262.024
-0.1538,-263.067
-0.1541,-262.555
-0.15441,-261.017
-0.15471,-260.348
-0.15502,-258.947
-0.15533,-258.772
-0.15563,-259.743
-0.15594,-261.639
-0.15624,-263.648
-0.15655,-263.446
-0.15685,-262.322
-0.15716,-260.789
-0.15746,-260.063
-0.15777,-260.941
-0.15808,-261.391
-0.15838,-261.397
-0.15869,-261.057
-0.15899,-260.943
-0.1593,-259.874
-0.1596,-258.444
-0.15991,-257.983
-0.16021,-256.971
-0.16052,-256.381
-0.16082,-255.408
-0.16113,-255.452
-0.16144,-255.561
-0.16174,-255.279
-0.16205,-255.688
-0.16235,-255.23
-0.16266,-254.895
-0.16296,-255.04
-0.16327,-255.849
-0.16357,-257.53
-0.16388,-258.641
-0.16418,-258.249
-0.16449,-257.804
-0.1648,-259.038
-0.1651,-260.067
-0.16541,-259.765
-0.16571,-257.947
-0.16602,-257.652
-0.16632,-257.423
-0.16663,-257.625
-0.16693,-257.707
-0.16724,-257.077
-0.16754,-257.84
-0.16785,-259.597
-0.16816,-258.842
-0.16846,-259.075
-0.16877,-259.785
-0.16907,-259.769
-0.16938,-259.684
-0.16968,-258.633
-0.16999,-258.331
-0.17029,-258.821
-0.1706,-259.611
-0.1709,-261.304
-0.17121,-262.673
-0.17152,-261.316
-0.17182,-258.928
-0.17213,-257.83
-0.17243,-256.779
-0.17274,-256.412
-0.17304,-256.427
-0.17335,-255.523
-0.17365,-253.913
-0.17396,-252.956
-0.17426,-253.42
-0.17457,-253.938
-0.17488,-253.77
-0.17518,-254.674
-0.17549,-255.908
-0.17579,-256.543
-0.1761,-256.178
-0.1764,-255.098
-0.17671,-253.844
-0.17701,-253.723
-0.17732,-255.221
-0.17762,-256.493
-0.17793,-256.71
-0.17824,-256.29
-0.17854,-254.876
-0.17885,-253.87
-0.17915,-254.497
-0.17946,-255.13
-0.17976,-255.016
-0.18007,-254.17
-0.18037,-252.544
-0.18068,-252.11
-0.18098,-253.692
-0.18129,-255.258
-0.1816,-253.869
-0.1819,-251.368
-0.18221,-249.631
-0.18251,-249.128
-0.18282,-249.174
-0.18312,-249.249
-0.18343,-250.102
-0.18373,-249.634
-0.18404,-250.402
-0.18434,-252.4
-0.18465,-252.72
-0.18496,-252.884
-0.18526,-254.269
-0.18557,-255.455
-0.18587,-256.023
-0.18618,-255.343
-0.18648,-253.952
-0.18679,-253.722
-0.18709,-254.467
-0.1874,-254.075
-0.1877,-252.431
-0.18801,-251.407
-0.18832,-250.893
-0.18862,-250.267
-0.18893,-251.67
-0.18923,-252.624
-0.18954,-252.751
-0.18984,-252.91
-0.19015,-253.144
-0.19045,-253.244
-0.19076,-252.068
-0.19106,-249.215
-0.19137,-247.478
-0.19168,-247.5
-0.19198,-248.044
-0.19229,-246.89
-0.19259,-247.509
-0.1929,-248.564
-0.1932,-248.209
-0.19351,-248.698
-0.19381,-250.24
-0.19412,-250.011
-0.19442,-250.074
-0.19473,-250.602
-0.19504,-251.106
-0.19534,-249.726
-0.19565,-248.218
-0.19595,-248.307
-0.19626,-248.338
-0.19656,-248.214
-0.19687,-246.627
-0.19717,-247.149
-0.19748,-248.743
-0.19778,-249.377
-0.19809,-248.381
-0.1984,-247.893
-0.1987,-249.216
-0.19901,-250.335
-0.19931,-250.766
-0.19962,-250.809
-0.19992,-250.561
-0.20023,-249.821
-0.20053,-248.628
-0.20084,-248.514
-0.20114,-249.702
-0.20145,-248.87
-0.20176,-246.896
-0.20206,-246.199
-0.20237,-245.578
-0.20267,-244.872
-0.20298,-245.139
-0.20328,-245.894
-0.20359,-245.958
-0.20389,-246.19
-0.2042,-246.441
-0.2045,-246.297
-0.20481,-246.186
-0.20512,-245.933
-0.20542,-244.81
-0.20573,-243.168
-0.20603,-244.978
-0.20634,-248.87
-0.20664,-248.857
-0.20695,-247.054
-0.20725,-247.062
-0.20756,-248.339
-0.20786,-247.958
-0.20817,-247.428
-0.20848,-246.17
-0.20878,-245.913
-0.20909,-245.006
-0.20939,-243.595
-0.2097,-243.543
-0.21,-243.136
-0.21031,-242.931
-0.21061,-244.138
-0.21092,-244.784
-0.21122,-244.405
-0.21153,-244.66
-0.21184,-244.948
-0.21214,-245.701
-0.21245,-246.72
-0.21275,-246.367
-0.21306,-246.566
-0.21336,-246.81
-0.21367,-245.473
-0.21397,-244.688
-0.21428,-244.961
-0.21458,-244.018
-0.21489,-243.651
-0.2152,-243.449
-0.2155,-242.979
-0.21581,-241.94
-0.21611,-242.314
-0.21642,-243.78
-0.21672,-244.309
-0.21703,-243.616
-0.21733,-243.963
-0.21764,-245.036
-0.21794,-245.242
-0.21825,-245.489
-0.21856,-245.98
-0.21886,-244.857
-0.21917,-242.334
-0.21947,-241.957
-0.21978,-241.72
-0.22008,-240.592
-0.22039,-239.477
-0.22069,-238.388
-0.221,-237.831
-0.2213,-237.914
-0.22161,-238.435
-0.22192,-238.703
-0.22222,-239.505
-0.22253,-239.493
-0.22283,-240.333
-0.22314,-239.493
-0.22344,-238.114
-0.22375,-238.735
-0.22405,-240.239
-0.22436,-239.656
-0.22467,-239.777
-0.22497,-242.153
-0.22528,-243.031
-0.22558,-243.361
-0.22589,-243.029
-0.22619,-242.191
-0.2265,-242.406
-0.2268,-242.173
-0.22711,-241.389
-0.22741,-241.721
-0.22772,-242.191
-0.22803,-241.063
-0.22833,-241.998
-0.22864,-242.723
-0.22894,-241.945
-0.22925,-242.243
-0.22955,-241.885
-0.22986,-240.485
-0.23016,-239.895
-0.23047,-239.887
-0.23077,-239.416
-0.23108,-238.713
-0.23139,-238.301
-0.23169,-239.629
-0.232,-238.96
-0.2323,-237.615
-0.23261,-237.342
-0.23291,-237.963
-0.23322,-239.216
-0.23352,-239.938
-0.23383,-240.181
-0.23413,-238.355
-0.23444,-237.278
-0.23475,-236.808
-0.23505,-237.541
-0.23536,-238.776
-0.23566,-236.741
-0.23597,-235.288
-0.23627,-235.796
-0.23658,-237.5
-0.23688,-237.429
-0.23719,-235.755
-0.23749,-234.907
-0.2378,-234.133
-0.23811,-234.032
-0.23841,-234.197
-0.23872,-234.494
-0.23902,-235.081
-0.23933,-235.343
-0.23963,-235.581
-0.23994,-235.225
-0.24024,-235.406
-0.24055,-234.482
-0.24085,-234.518
-0.24116,-234.414
-0.24147,-233.894
-0.24177,-234.38
-0.24208,-234.648
-0.24238,-234.94
-0.24269,-235.531
-0.24299,-236.08
-0.2433,-235.192
-0.2436,-233.353
-0.24391,-231.009
-0.24421,-231.088
-0.24452,-232.385
-0.24483,-232.159
-0.24513,-232.054
-0.24544,-231.798
-0.24574,-232.289
-0.24605,-232.791
-0.24635,-231.596
-0.24666,-229.754
-0.24696,-229.2
-0.24727,-229.55
-0.24757,-230.141
-0.24788,-228.776
-0.24819,-229.432
-0.24849,-232.352
-0.2488,-233.833
-0.2491,-233.663
-0.24941,-233.335
-0.24971,-233.906
-0.25002,-233.99
-0.25032,-233.902
-0.25063,-233.694
-0.25093,-232.468
-0.25124,-231.889
-0.25155,-232.856
-0.25185,-234.227
-0.25216,-234.757
-0.25246,-233.735
-0.25277,-231.336
-0.25307,-231.841
-0.25338,-233.268
-0.25368,-232.333
-0.25399,-231.499
-0.25429,-231.979
-0.2546,-232.312
-0.25491,-232.839
-0.25521,-234.386
-0.25552,-234.514
-0.25582,-232.976
-0.25613,-230.967
-0.25643,-230.536
-0.25674,-230.894
-0.25704,-229.998
-0.25735,-227.454
-0.25765,-227.252
-0.25796,-228.781
-0.25827,-229.082
-0.25857,-228.512
-0.25888,-228.041
-0.25918,-229.3
-0.25949,-231.203
-0.25979,-232.883
-0.2601,-233.525
-0.2604,-232.437
-0.26071,-230.05
-0.26101,-228.642
-0.26132,-228.173
-0.26163,-228.628
-0.26193,-228.662
-0.26224,-229.074
-0.26254,-229.564
-0.26285,-230.089
-0.26315,-231.422
-0.26346,-232.255
-0.26376,-232.303
-0.26407,-231.134
-0.26437,-229.338
-0.26468,-228.173
-0.26499,-227.494
-0.26529,-226.951
-0.2656,-225.995
-0.2659,-225.544
-0.26621,-225.972
-0.26651,-228.187
-0.26682,-229.113
-0.26712,-227.929
-0.26743,-226.791
-0.26773,-225.598
-0.26804,-225.526
-0.26835,-225.878
-0.26865,-224.514
-0.26896,-223.155
-0.26926,-225.038
-0.26957,-226.355
-0.26987,-225.678
-0.27018,-224.604
-0.27048,-223.895
-0.27079,-223.543
-0.27109,-223.711
-0.2714,-223.004
-0.27171,-222.107
-0.27201,-223.566
-0.27232,-225.015
-0.27262,-225.163
-0.27293,-225.572
-0.27323,-227.675
-0.27354,-228.78
-0.27384,-229.655
-0.27415,-228.895
-0.27445,-227.598
-0.27476,-226.315
-0.27507,-224.177
-0.27537,-222.897
-0.27568,-223.122
-0.27598,-223.769
-0.27629,-225.636
-0.27659,-227.921
-0.2769,-227.256
-0.2772,-226.549
-0.27751,-225.383
-0.27781,-224.186
-0.27812,-222.693
-0.27843,-222.641
-0.27873,-223.538
-0.27904,-224.606
-0.27934,-224.194
-0.27965,-222.608
-0.27995,-221.236
-0.28026,-220.976
-0.28056,-222.085
-0.28087,-223.579
-0.28117,-223.252
-0.28148,-222.636
-0.28179,-223.043
-0.28209,-221.824
-0.2824,-220.815
-0.2827,-221.143
-0.28301,-222.305
-0.28331,-224.816
-0.28362,-226.063
-0.28392,-226.026
-0.28423,-225.968
-0.28453,-226.98
-0.28484,-227.757
-0.28515,-228.079
-0.28545,-227.219
-0.28576,-225.13
-0.28606,-224.555
-0.28637,-224.496
-0.28667,-224.694
-0.28698,-225.277
-0.28728,-224.957
-0.28759,-224.069
-0.28789,-224.88
-0.2882,-224.862
-0.28851,-223.816
-0.28881,-224.578
-0.28912,-225.593
-0.28942,-223.548
-0.28973,-223.854
-0.29003,-224.277
-0.29034,-222.539
-0.29064,-222.16
-0.29095,-222.593
-0.29126,-223.675
-0.29156,-224.764
-0.29187,-224.768
-0.29217,-225.218
-0.29248,-224.141
-0.29278,-223.595
-0.29309,-223.695
-0.29339,-223.698
-0.2937,-222.271
-0.294,-221.186
-0.29431,-220.171
-0.29462,-219.174
-0.29492,-218.027
-0.29523,-218.358
-0.29553,-220.275
-0.29584,-221.963
-0.29614,-221.328
-0.29645,-221.913
-0.29675,-223.305
-0.29706,-223.547
-0.29736,-223.414
-0.29767,-224.349
-0.29798,-224.233
-0.29828,-221.973
-0.29859,-219.723
-0.29889,-220.324
-0.2992,-221.974
-0.2995,-222.315
-0.29981,-222.173
-0.30011,-220.68
-0.30042,-220.436
-0.30072,-221.949
-0.30103,-221.775
-0.30134,-218.877
-0.30164,-217.587
-0.30195,-217.487
-0.30225,-216.904
-0.30256,-216.863
-0.30286,-217.794
-0.30317,-218.86
-0.30347,-219.148
-0.30378,-220.218
-0.30408,-221.559
-0.30439,-222.292
-0.3047,-221.999
-0.305,-221.487
-0.30531,-222.293
-0.30561,-222.862
-0.30592,-222.882
-0.30622,-221.938
-0.30653,-220.902
-0.30683,-220.976
-0.30714,-221.037
-0.30744,-221.095
-0.30775,-221.807
-0.30806,-222.105
-0.30836,-222.65
-0.30867,-223.815
-0.30897,-223.71
-0.30928,-223.615
-0.30958,-223.274
-0.30989,-222.651
-0.31019,-223.122
-0.3105,-224.098
-0.3108,-224.116
-0.31111,-223.378
-0.31142,-222.214
-0.31172,-220.161
-0.31203,-218.778
-0.31233,-219.242
-0.31264,-219.412
-0.31294,-219.593
-0.31325,-220.272
-0.31355,-220.579
-0.31386,-220.552
-0.31416,-220.666
-0.31447,-220.636
-0.31478,-219.557
-0.31508,-219.873
-0.31539,-218.863
-0.31569,-216.591
-0.316,-216.484
-0.3163,-217.661
-0.31661,-216.769
-0.31691,-217.152
-0.31722,-218.988
-0.31752,-219.228
-0.31783,-218.838
-0.31814,-218.311
-0.31844,-218.167
-0.31875,-219.071
-0.31905,-219.758
-0.31936,-221.689
-0.31966,-224.355
-0.31997,-224.777
-0.32027,-225.651
-0.32058,-225.675
-0.32088,-222.844
-0.32119,-220.934
-0.3215,-220.402
-0.3218,-220.436
-0.32211,-220.766
-0.32241,-219.141
-0.32272,-218.003
-0.32302,-218.186
-0.32333,-219.271
-0.32363,-219.017
-0.32394,-218.838
-0.32424,-218.909
-0.32455,-218.622
-0.32486,-218.794
-0.32516,-219.05
-0.32547,-218.375
-0.32577,-217.638
-0.32608,-216.029
-0.32638,-214.896
-0.32669,-214.679
-0.32699,-215.416
-0.3273,-216.095
-0.3276,-215.325
-0.32791,-215.907
-0.32822,-217.52
-0.32852,-218.227
-0.32883,-219.512
-0.32913,-220.914
-0.32944,-221.011
-0.32974,-221.113
-0.33005,-222.981
-0.33035,-223.217
-0.33066,-223.838
-0.33096,-226.306
-0.33127,-226.978
-0.33158,-225.516
-0.33188,-225.497
-0.33219,-226.184
-0.33249,-225.982
-0.3328,-226.868
-0.3331,-226.618
-0.33341,-224.45
-0.33371,-221.913
-0.33402,-221.196
-0.33432,-220.512
-0.33463,-218.337
-0.33494,-216.217
-0.33524,-215.539
-0.33555,-215.444
-0.33585,-215.886
-0.33616,-217.494
-0.33646,-218.519
-0.33677,-218.229
-0.33707,-218.664
-0.33738,-219.197
-0.33768,-220.141
-0.33799,-220.426
-0.3383,-219.544
-0.3386,-218.537
-0.33891,-218.962
-0.33921,-218.837
-0.33952,-219.417
-0.33982,-220.735
-0.34013,-221.943
-0.34043,-222.396
-0.34074,-222.274
-0.34104,-221.828
-0.34135,-221.876
-0.34166,-221.672
-0.34196,-222.104
-0.34227,-222.467
-0.34257,-223.229
-0.34288,-223.413
-0.34318,-222.684
-0.34349,-220.815
-0.34379,-218.319
-0.3441,-216.934
-0.3444,-217.619
-0.34471,-218.448
-0.34502,-217.221
-0.34532,-215.982
-0.34563,-215.727
-0.34593,-215.715
-0.34624,-216.612
-0.34654,-218.147
-0.34685,-219.004
-0.34715,-219.156
-0.34746,-221.078
-0.34776,-222.04
-0.34807,-220.555
-0.34838,-220.696
-0.34868,-222.332
-0.34899,-221.855
-0.34929,-220.797
-0.3496,-219.805
-0.3499,-219.827
-0.35021,-221.576
-0.35051,-223.196
-0.35082,-224.623
-0.35112,-224.076
-0.35143,-221.972
-0.35174,-221.51
-0.35204,-221.833
-0.35235,-222.041
-0.35265,-221.288
-0.35296,-219.836
-0.35326,-218.653
-0.35357,-217.409
-0.35387,-217.444
-0.35418,-217.725
-0.35448,-216.89
-0.35479,-216.589
-0.3551,-215.688
-0.3554,-214.493
-0.35571,-214.126
-0.35601,-214.722
-0.35632,-214.787
-0.35662,-213.179
-0.35693,-212.53
-0.35723,-216.22
-0.35754,-219.779
-0.35784,-218.41
-0.35815,-215.123
-0.35846,-213.658
-0.35876,-214.125
-0.35907,-215.041
-0.35937,-215.68
-0.35968,-216.077
-0.35998,-217.99
-0.36029,-218.011
-0.36059,-217.74
-0.3609,-218.022
-0.36121,-217.067
-0.36151,-215.097
-0.36182,-214.437
-0.36212,-214.79
-0.36243,-215.976
-0.36273,-217.225
-0.36304,-217.731
-0.36334,-217.451
-0.36365,-216.53
-0.36395,-215.7
-0.36426,-214.295
-0.36457,-212.392
-0.36487,-212.452
-0.36518,-214.208
-0.36548,-213.283
-0.36579,-211.018
-0.36609,-210.806
-0.3664,-211.139
-0.3667,-211.952
-0.36701,-212.007
-0.36731,-210.915
-0.36762,-209.897
-0.36793,-209.673
-0.36823,-210.353
-0.36854,-209.938
-0.36884,-208.617
-0.36915,-210.165
-0.36945,-212.54
-0.36976,-212.061
-0.37006,-210.44
-0.37037,-209.675
-0.37067,-210.838
-0.37098,-213.163
-0.37129,-214.266
-0.37159,-213.604
-0.3719,-212.584
-0.3722,-211.411
-0.37251,-210.997
-0.37281,-209.752
-0.37312,-209.252
-0.37342,-209.937
-0.37373,-209.98
-0.37403,-210.528
-0.37434,-211.8
-0.37465,-211.563
-0.37495,-211.408
-0.37526,-211.175
-0.37556,-210.745
-0.37587,-208.749
-0.37617,-205.879
-0.37648,-204.933
-0.37678,-205.543
-0.37709,-205.86
-0.37739,-206.491
-0.3777,-205.574
-0.37801,-204.43
-0.37831,-203.657
-0.37862,-203.35
-0.37892,-203.965
-0.37923,-205.224
-0.37953,-205.228
-0.37984,-205.04
-0.38014,-206.3
-0.38045,-206.896
-0.38075,-206.282
-0.38106,-205.646
-0.38137,-205.776
-0.38167,-206.012
-0.38198,-205.255
-0.38228,-205.725
-0.38259,-206.61
-0.38289,-206.252
-0.3832,-205.437
-0.3835,-205.197
-0.38381,-204.996
-0.38411,-205.206
-0.38442,-205.987
-0.38473,-206.439
-0.38503,-206.692
-0.38534,-207.266
-0.38564,-206.987
-0.38595,-205.444
-0.38625,-203.833
-0.38656,-203.818
-0.38686,-204.528
-0.38717,-204.941
-0.38747,-203.042
-0.38778,-201.689
-0.38809,-202.296
-0.38839,-202.049
-0.3887,-201.056
-0.389,-198.682
-0.38931,-196.775
-0.38961,-196.7
-0.38992,-198.829
-0.39022,-200.794
-0.39053,-201.991
-0.39083,-201.633
-0.39114,-201.394
-0.39145,-201.092
-0.39175,-201.643
-0.39206,-202.691
-0.39236,-201.627
-0.39267,-198.78
-0.39297,-196.401
-0.39328,-195.216
-0.39358,-197.136
-0.39389,-198.309
-0.39419,-197.182
-0.3945,-194.829
-0.39481,-195.68
-0.39511,-198.075
-0.39542,-199.122
-0.39572,-198.704
-0.39603,-199.708
-0.39633,-200.761
-0.39664,-198.848
-0.39694,-196.526
-0.39725,-195.91
-0.39755,-197.033
-0.39786,-198.457
-0.39817,-197.518
-0.39847,-195.999
-0.39878,-196.553
-0.39908,-196.489
-0.39939,-195.725
-0.39969,-194.938
-0.4,-194.292
-0.4003,-194.231
-0.40061,-196.496
-0.40091,-199.324
-0.40122,-201.532
-0.40153,-202.1
-0.40183,-201.453
-0.40214,-199.328
-0.40244,-196.811
-0.40275,-194.624
-0.40305,-193.884
-0.40336,-194.104
-0.40366,-194.093
-0.40397,-193.726
-0.40427,-194.669
-0.40458,-195.385
-0.40489,-196.429
-0.40519,-196.318
-0.4055,-195.439
-0.4058,-194.848
-0.40611,-194.926
-0.40641,-195.698
-0.40672,-195.612
-0.40702,-194.69
-0.40733,-193.234
-0.40763,-192.645
-0.40794,-191.34
-0.40825,-191.142
-0.40855,-191.647
-0.40886,-191.73
-0.40916,-190.836
-0.40947,-191.411
-0.40977,-191.536
-0.41008,-192.593
-0.41038,-194.24
-0.41069,-195.151
-0.41099,-193.319
-0.4113,-192.68
-0.41161,-192.564
-0.41191,-191.942
-0.41222,-190.182
-0.41252,-189.487
-0.41283,-189.632
-0.41313,-188.773
-0.41344,-188.734
-0.41374,-189.006
-0.41405,-190.575
-0.41435,-192.488
-0.41466,-192.919
-0.41497,-192.316
-0.41527,-190.896
-0.41558,-189.076
-0.41588,-188.893
-0.41619,-188.177
-0.41649,-188.544
-0.4168,-188.604
-0.4171,-186.723
-0.41741,-186.618
-0.41771,-188.951
-0.41802,-190.141
-0.41833,-191.006
-0.41863,-191.723
-0.41894,-190.625
-0.41924,-189.657
-0.41955,-189.414
-0.41985,-190.001
-0.42016,-189.467
-0.42046,-187.277
-0.42077,-186.294
-0.42107,-187.719
-0.42138,-189.391
-0.42169,-188.78
-0.42199,-186.997
-0.4223,-185.475
-0.4226,-185.032
-0.42291,-185.591
-0.42321,-186.097
-0.42352,-187.279
-0.42382,-185.836
-0.42413,-185.214
-0.42443,-185.703
-0.42474,-183.832
-0.42505,-182.047
-0.42535,-182.073
-0.42566,-182.626
-0.42596,-184.207
-0.42627,-186.953
-0.42657,-186.274
-0.42688,-185.291
-0.42718,-185.219
-0.42749,-186.952
-0.4278,-188.05
-0.4281,-187.72
-0.42841,-186.229
-0.42871,-185.323
-0.42902,-184.645
-0.42932,-185.414
-0.42963,-187.275
-0.42993,-188.011
-0.43024,-187.811
-0.43054,-187.103
-0.43085,-185.253
-0.43116,-184.117
-0.43146,-183.919
-0.43177,-183.667
-0.43207,-184.57
-0.43238,-186.354
-0.43268,-186.67
-0.43299,-186.288
-0.43329,-184.621
-0.4336,-184.864
-0.4339,-185.753
-0.43421,-183.769
-0.43452,-181.887
-0.43482,-182.984
-0.43513,-182.787
-0.43543,-181.86
-0.43574,-182.045
-0.43604,-182.211
-0.43635,-181.039
-0.43665,-181.133
-0.43696,-182.379
-0.43726,-182.884
-0.43757,-183.457
-0.43788,-185.503
-0.43818,-186.306
-0.43849,-183.655
-0.43879,-180.447
-0.4391,-179.9
-0.4394,-181.18
-0.43971,-181.575
-0.44001,-180.768
-0.44032,-180.448
-0.44062,-181.423
-0.44093,-182.583
-0.44124,-182.592
-0.44154,-182.809
-0.44185,-184.573
