shift [ppm],Intensity [au]
45.14137,-39.409
45.13408,-229.574
45.12679,-119.6
45.1195,-306.291
45.11221,-294.798
45.10492,-218.785
45.09764,-10.181
45.09035,80.686
45.08306,144.336
45.07577,150.658
45.06848,-71.79
45.06119,-205.385
45.0539,-202.355
45.04661,-54.9
45.03933,72.892
45.03204,79.382
45.02475,3.754
45.01746,-4.179
45.01017,-10.08
45.00288,-61.13
44.99559,-82.738
44.9883,-103.874
44.98102,121.035
44.97373,84.802
44.96644,121.168
44.95915,-67.649
44.95186,-58.658
44.94457,136.591
44.93728,-65.014
44.92999,-231.418
44.92271,-116.253
44.91542,-177.877
44.90813,-26.335
44.90084,81.871
44.89355,10.186
44.88626,-76.437
44.87897,11.343
44.87168,-38.104
44.8644,-33.708
44.85711,13.955
44.84982,-149.186
44.84253,-65.361
44.83524,-156.25
44.82795,-95.659
44.82066,-187.215
44.81338,-188.715
44.80609,97.352
44.7988,107.046
44.79151,215.436
44.78422,116.469
44.77693,15.144
44.76964,16.24
44.76235,109.986
44.75507,126.03
44.74778,33.229
44.74049,12.135
44.7332,-55.739
44.72591,120.128
44.71862,62.716
44.71133,-0.011
44.70404,295.617
44.69676,454.213
44.68947,331.216
44.68218,119.548
44.67489,-69.095
44.6676,-129.663
44.66031,-73.295
44.65302,-73.453
44.64573,-128.261
44.63845,-104.391
44.63116,-76.427
44.62387,-126.316
44.61658,-157.722
44.60929,-68.594
44.602,38.243
44.59471,-15.449
44.58742,-44.678
44.58014,-112.455
44.57285,-165.913
44.56556,-203.571
44.55827,-186.872
44.55098,-272.699
44.54369,-98.602
44.5364,-57.631
44.52911,78.391
44.52183,46.309
44.51454,70.013
44.50725,88.409
44.49996,38.512
44.49267,-64.066
44.48538,84.605
44.47809,49.979
44.47081,33.593
44.46352,47.37
44.45623,9.989
44.44894,-42.664
44.44165,-9.7
44.43436,-48.79
44.42707,-106.999
44.41978,-73.941
44.4125,-93.957
44.40521,-58.118
44.39792,-81.455
44.39063,-73.431
44.38334,-131.803
44.37605,8.685
44.36876,52.543
44.36147,106.347
44.35419,17.261
44.3469,36.969
44.33961,81.465
44.33232,55.725
44.32503,143.452
44.31774,60.732
44.31045,65.947
44.30316,239.956
44.29588,182.929
44.28859,85.077
44.2813,-123.137
44.27401,-93.421
44.26672,4.127
44.25943,156.367
44.25214,300.47
44.24485,262.655
44.23757,181.477
44.23028,295.232
44.22299,213.622
44.2157,78.786
44.20841,79.316
44.20112,-111.53
44.19383,-55.322
44.18654,-24.365
44.17926,132.211
44.17197,64.082
44.16468,-63.518
44.15739,-68.022
44.1501,-132.149
44.14281,52.461
44.13552,40.428
44.12823,-142.216
44.12095,-137.459
44.11366,-166.285
44.10637,-92.055
44.09908,-32.942
44.09179,-24.722
44.0845,12.95
44.07721,-61.261
44.06993,-7.798
44.06264,90.73
44.05535,8.541
44.04806,46.155
44.04077,-43.789
44.03348,8.55
44.02619,96.394
44.0189,-6.821
44.01162,-76.892
44.00433,153.652
43.99704,135.1
43.98975,62.914
43.98246,68.836
43.97517,97.329
43.96788,-74.551
43.96059,-112.123
43.95331,-7.88
43.94602,-219.098
43.93873,-258.951
43.93144,-192.923
43.92415,-52.754
43.91686,-141.353
43.90957,36.432
43.90228,163.741
43.895,162.139
43.88771,157.923
43.88042,143.354
43.87313,25.862
43.86584,-109.711
43.85855,-23.281
43.85126,34.885
43.84397,17.769
43.83669,-113.527
43.8294,79.412
43.82211,-13.658
43.81482,10.734
43.80753,-3.952
43.80024,-19.075
43.79295,54.123
43.78566,-89.324
43.77838,20.834
43.77109,74.209
43.7638,139.914
43.75651,120.335
43.74922,-56.314
43.74193,-139.364
43.73464,-60.805
43.72736,-177.206
43.72007,-116.251
43.71278,-12.177
43.70549,-5.084
43.6982,-60.067
43.69091,6.567
43.68362,14.968
43.67633,43.394
43.66905,36.865
43.66176,-91.326
43.65447,-178.507
43.64718,-2.864
43.63989,-16.174
43.6326,-220.886
43.62531,-299.068
43.61802,-182.118
43.61074,0.712
43.60345,-28.008
43.59616,-91.196
43.58887,-206.452
43.58158,-237.657
43.57429,-185.908
43.567,-140.487
43.55971,-120.344
43.55243,11.996
43.54514,-74.617
43.53785,-20.967
43.53056,104.516
43.52327,18.406
43.51598,-83.972
43.50869,-65.037
43.5014,-29.646
43.49412,25.351
43.48683,104.904
43.47954,112.438
43.47225,-69.168
43.46496,-8.955
43.45767,-63.459
43.45038,-158.647
43.44309,-57.365
43.43581,-106.126
43.42852,8.914
43.42123,26.903
43.41394,4.145
43.40665,1.203
43.39936,10.845
43.39207,-223.782
43.38479,-131.329
43.3775,-74.976
43.37021,24.539
43.36292,-2.496
43.35563,-62.567
43.34834,-53.95
43.34105,118.937
43.33376,115.456
43.32648,-85.185
43.31919,-90.533
43.3119,0.32
43.30461,40.16
43.29732,29.504
43.29003,14.783
43.28274,-210.841
43.27545,-278.4
43.26817,-92.607
43.26088,-58.956
43.25359,-223.895
43.2463,-162.371
43.23901,-33.595
43.23172,-10.46
43.22443,-62.03
43.21714,-166.228
43.20986,-266.087
43.20257,-280.083
43.19528,-41.798
43.18799,-98.712
43.1807,-39.01
43.17341,-88.046
43.16612,-113.331
43.15883,-158.147
43.15155,-61.702
43.14426,-32.324
43.13697,-50.065
43.12968,119.656
43.12239,94.298
43.1151,104.974
43.10781,177.252
43.10052,163.212
43.09324,198.428
43.08595,156.766
43.07866,81.299
43.07137,95.636
43.06408,10.855
43.05679,-165.71
43.0495,-160.388
43.04221,-26.807
43.03493,-34.12
43.02764,-182.251
43.02035,-15.455
43.01306,-74.449
43.00577,-20.039
42.99848,136.109
42.99119,47.907
42.98391,103.981
42.97662,-90.515
42.96933,-66.232
42.96204,-25.918
42.95475,-106.567
42.94746,-6.067
42.94017,-90.823
42.93288,-159.646
42.9256,-66.927
42.91831,-69.542
42.91102,2.326
42.90373,106.772
42.89644,-83.726
42.88915,-141.661
42.88186,-152.807
42.87457,-116.475
42.86729,66.076
42.86,88.802
42.85271,141.351
42.84542,256.85
42.83813,238.39
42.83084,-35.26
42.82355,-14.996
42.81626,80.175
42.80898,75.479
42.80169,135.619
42.7944,168.931
42.78711,98.401
42.77982,53.109
42.77253,-192.693
42.76524,-97.461
42.75795,45.366
42.75067,71.438
42.74338,105.649
42.73609,-13.246
42.7288,85.659
42.72151,84.702
42.71422,228.782
42.70693,228.16
42.69964,16.457
42.69236,-42.1
42.68507,262.959
42.67778,149.771
42.67049,50.146
42.6632,45.959
42.65591,100.665
42.64862,60.461
42.64134,6.371
42.63405,31.401
42.62676,-163.449
42.61947,-284.264
42.61218,-148.788
42.60489,-201.109
42.5976,-140.997
42.59031,-245.408
42.58303,-29.756
42.57574,-74.276
42.56845,-37.712
42.56116,-111.359
42.55387,-242.149
42.54658,-188.672
42.53929,-206.989
42.532,-365.676
42.52472,-303.709
42.51743,-301.89
42.51014,-205.251
42.50285,-41.267
42.49556,-23.839
42.48827,-92.653
42.48098,-101.376
42.47369,35.893
42.46641,-59.054
42.45912,-145.443
42.45183,-80.909
42.44454,-13.216
42.43725,51.661
42.42996,-46.128
42.42267,-25.224
42.41538,42.581
42.4081,194.279
42.40081,36.148
42.39352,-213.655
42.38623,-181.83
42.37894,-196.21
42.37165,-193.438
42.36436,82.62
42.35707,78.072
42.34979,19.767
42.3425,33.007
42.33521,59.386
42.32792,201.651
42.32063,60.563
42.31334,-93.63
42.30605,-9.598
42.29877,5.041
42.29148,101.233
42.28419,194.859
42.2769,100.898
42.26961,205.417
42.26232,160.63
42.25503,-159.501
42.24774,-177.035
42.24046,-77.674
42.23317,64.178
42.22588,-23.683
42.21859,-8.028
42.2113,-82.547
42.20401,267.839
42.19672,166.898
42.18943,186.315
42.18215,74.903
42.17486,93.78
42.16757,21.272
42.16028,20.49
42.15299,-58.949
42.1457,-164.835
42.13841,-160.818
42.13112,-117.302
42.12384,-6.701
42.11655,71.757
42.10926,-17.467
42.10197,-76.084
42.09468,-161.224
42.08739,-236.135
42.0801,-156.767
42.07281,-131.878
42.06553,-135.347
42.05824,-30.247
42.05095,-85.115
42.04366,-5.697
42.03637,232.056
42.02908,144.042
42.02179,184.093
42.0145,191.555
42.00722,110.662
41.99993,27.008
41.99264,-75.945
41.98535,215.466
41.97806,302.679
41.97077,255.558
41.96348,-17.458
41.95619,-284.562
41.94891,-301.072
41.94162,-6.489
41.93433,-60.246
41.92704,231.514
41.91975,240.196
41.91246,175.862
41.90517,-66.273
41.89789,-91.619
41.8906,-233.266
41.88331,-311.492
41.87602,-213.718
41.86873,-147.725
41.86144,-124.021
41.85415,-24.945
41.84686,-115.237
41.83958,-94.906
41.83229,54.645
41.825,31.294
41.81771,-8.084
41.81042,-160.182
41.80313,-35.083
41.79584,-15.114
41.78855,126.869
41.78127,122.966
41.77398,74.721
41.76669,-97.719
41.7594,5.476
41.75211,175.166
41.74482,172.024
41.73753,137.818
41.73024,52.51
41.72296,8.649
41.71567,-93.715
41.70838,-48.761
41.70109,-11.512
41.6938,72.358
41.68651,10.096
41.67922,-7.051
41.67193,-110.904
41.66465,-163.248
41.65736,-127.171
41.65007,-148.495
41.64278,8.195
41.63549,-37.821
41.6282,-101.428
41.62091,92.623
41.61362,45.876
41.60634,-54.84
41.59905,-154.925
41.59176,-77.898
41.58447,263.37
41.57718,169.07
41.56989,193.647
41.5626,69.383
41.55532,90.83
41.54803,164.113
41.54074,168.29
41.53345,26.086
41.52616,-162.787
41.51887,-149.34
41.51158,-69.029
41.50429,-178.862
41.49701,-60.146
41.48972,-8.544
41.48243,-13.53
41.47514,77.164
41.46785,-149.987
41.46056,-135.736
41.45327,-151.05
41.44598,-29.173
41.4387,8.625
41.43141,-122.247
41.42412,-110.502
41.41683,-255.985
41.40954,-262.33
41.40225,-308.396
41.39496,-247.691
41.38767,-276.774
41.38039,-254.506
41.3731,-143.004
41.36581,83.045
41.35852,226.475
41.35123,29.397
41.34394,-41.572
41.33665,-155.82
41.32936,-248.38
41.32208,-249.963
41.31479,-188.818
41.3075,-202.809
41.30021,-302.117
41.29292,-209.329
41.28563,-116.277
41.27834,-101.712
41.27105,-50.265
41.26377,-196.618
41.25648,-167.741
41.24919,-12.779
41.2419,5.278
41.23461,-118.745
41.22732,-50.935
41.22003,41.363
41.21275,-44.835
41.20546,-119.943
41.19817,-294.643
41.19088,-434.169
41.18359,-351.956
41.1763,-38.4
41.16901,-34.663
41.16172,26.944
41.15444,93.516
41.14715,135.434
41.13986,79.921
41.13257,113.396
41.12528,83.182
41.11799,44.134
41.1107,-77.143
41.10341,-37.299
41.09613,-45.307
41.08884,70.134
41.08155,134.896
41.07426,53.905
41.06697,198.361
41.05968,142.733
41.05239,-5.023
41.0451,11.234
41.03782,-24.811
41.03053,-78.591
41.02324,-45.316
41.01595,6.941
41.00866,-102.238
41.00137,-77.127
40.99408,22.243
40.98679,-10.531
40.97951,-16.844
40.97222,-45.443
40.96493,-84.703
40.95764,-7.218
40.95035,51.327
40.94306,-20.222
40.93577,-17.586
40.92848,90.261
40.9212,-26.568
40.91391,-107.908
40.90662,-110.17
40.89933,-23.97
40.89204,-6.993
40.88475,-71.138
40.87746,-3.674
40.87017,-116.625
40.86289,-109.154
40.8556,-38.568
40.84831,-6.224
40.84102,212.411
40.83373,57.665
40.82644,154.595
40.81915,209.166
40.81187,190.922
40.80458,-37.462
40.79729,136.825
40.79,154.867
40.78271,26.622
40.77542,-57.773
40.76813,-53.641
40.76084,130.701
40.75356,143.47
40.74627,136.47
40.73898,70.322
40.73169,-32.24
40.7244,-52.371
40.71711,-27.782
40.70982,-214.366
40.70253,-278.278
40.69525,-103.61
40.68796,177.647
40.68067,146.636
40.67338,-62.831
40.66609,-13.701
40.6588,-68.625
40.65151,-45.758
40.64422,52.534
40.63694,128.241
40.62965,30.397
40.62236,-216.444
40.61507,-219.669
40.60778,-153.596
40.60049,21.308
40.5932,3.372
40.58591,60.565
40.57863,3.732
40.57134,183.592
40.56405,104.717
40.55676,239.973
40.54947,257.427
40.54218,167.128
40.53489,208.703
40.5276,182.994
40.52032,206.457
40.51303,161.214
40.50574,44.65
40.49845,82.813
40.49116,-61.23
40.48387,-135.505
40.47658,-0.34
40.4693,-53.84
40.46201,19.268
40.45472,54.416
40.44743,0.508
40.44014,31.869
40.43285,1.811
40.42556,174.601
40.41827,148.206
40.41099,63.058
40.4037,99.252
40.39641,-20.839
40.38912,-2.91
40.38183,-23.197
40.37454,-172.322
40.36725,-236.665
40.35996,-137.444
40.35268,-76.779
40.34539,60.601
40.3381,48.587
40.33081,53.557
40.32352,-59.557
40.31623,63.169
40.30894,-18.868
40.30165,96.004
40.29437,48.477
40.28708,-173.291
40.27979,-223.822
40.2725,-22.645
40.26521,57.611
40.25792,-40.801
40.25063,24.665
40.24334,-98.418
40.23606,40.548
40.22877,58.116
40.22148,23.667
40.21419,-143.119
40.2069,-151.495
40.19961,-144.736
40.19232,-138.835
40.18503,-31.168
40.17775,55.674
40.17046,-88.84
40.16317,28.111
40.15588,58.859
40.14859,-40.014
40.1413,-54.417
40.13401,160.84
40.12673,252.086
40.11944,155.182
40.11215,-189.474
40.10486,-150.144
40.09757,194.273
40.09028,118.793
40.08299,-51.679
40.0757,-72.305
40.06842,-20.821
40.06113,93.657
40.05384,116.869
40.04655,69.001
40.03926,143.206
40.03197,-81.548
40.02468,-273.176
40.01739,-109.947
40.01011,90.829
40.00282,109.7
39.99553,98.578
39.98824,46.134
39.98095,-15.275
39.97366,-112.202
39.96637,-118.531
39.95908,-136.43
39.9518,-51.637
39.94451,44.561
39.93722,-82.643
39.92993,-68.509
39.92264,86.53
39.91535,48.906
39.90806,-115.175
39.90077,86.398
39.89349,289.914
39.8862,140.424
39.87891,113.105
39.87162,-65.277
39.86433,-136.27
39.85704,-10.413
39.84975,-110.661
39.84246,-143.838
39.83518,-98.91
39.82789,-32.405
39.8206,-121.423
39.81331,-39.6
39.80602,-77.006
39.79873,-141.623
39.79144,-41.612
39.78415,-20.774
39.77687,-122.641
39.76958,-0.376
39.76229,-65.235
39.755,-101.26
39.74771,0.468
39.74042,-55.702
39.73313,-123.851
39.72585,-56.044
39.71856,-37.757
39.71127,16.305
39.70398,-54.803
39.69669,-31.028
39.6894,157.704
39.68211,143.782
39.67482,125.863
39.66754,89.846
39.66025,80.255
39.65296,-36.44
39.64567,-31.331
39.63838,-127.788
39.63109,-132.951
39.6238,-35.635
39.61651,31.524
39.60923,0.388
39.60194,-34.389
39.59465,-32.319
39.58736,95.529
39.58007,109.156
39.57278,211.578
39.56549,57.451
39.5582,126.344
39.55092,48.38
39.54363,107.432
39.53634,48.578
39.52905,26.601
39.52176,11.726
39.51447,61.64
39.50718,63.063
39.49989,225.507
39.49261,63.859
39.48532,-88.902
39.47803,-179.614
39.47074,-220.358
39.46345,-330.478
39.45616,-125.743
39.44887,-14.189
39.44158,-2.26
39.4343,92.95
39.42701,44.363
39.41972,-64.519
39.41243,-92.524
39.40514,24.064
39.39785,-129.427
39.39056,-1.638
39.38328,4.882
39.37599,-177.698
39.3687,-152.735
39.36141,-150.122
39.35412,-79.837
39.34683,-64.316
39.33954,22.514
39.33225,-47.527
39.32497,29.212
39.31768,-88.939
39.31039,-254.328
39.3031,-361.736
39.29581,-209.247
39.28852,31.997
39.28123,-64.466
39.27394,-77.778
39.26666,-16.629
39.25937,81
39.25208,93.665
39.24479,-94.01
39.2375,22.527
39.23021,39.652
39.22292,-47.919
39.21563,-22.88
39.20835,-5.673
39.20106,-64.153
39.19377,-133.728
39.18648,28.753
39.17919,72.089
39.1719,-25.511
39.16461,-98.607
39.15732,-48.099
39.15004,15.482
39.14275,126.603
39.13546,145.97
39.12817,104.41
39.12088,-31.542
39.11359,-47.678
39.1063,80.006
39.09901,-13.16
39.09173,-14.245
39.08444,90.123
39.07715,-1.698
39.06986,-144.732
39.06257,-57.949
39.05528,10.175
39.04799,-154.877
39.04071,-150.217
39.03342,-160.86
39.02613,-216.834
39.01884,-277.002
39.01155,-267.816
39.00426,-254.281
38.99697,-283.673
38.98968,-239.112
38.9824,24.548
38.97511,41.974
38.96782,-31.782
38.96053,14.747
38.95324,187.308
38.94595,131.403
38.93866,93.461
38.93137,-49.185
38.92409,-133.502
38.9168,-262.691
38.90951,-350.333
38.90222,-173.775
38.89493,113.488
38.88764,68.976
38.88035,86.545
38.87306,-103.086
38.86578,-138.283
38.85849,-39.645
38.8512,-170.226
38.84391,-290.644
38.83662,-32.023
38.82933,103.784
38.82204,-95.743
38.81475,-49.493
38.80747,53.585
38.80018,66.798
38.79289,59.035
38.7856,-95.76
38.77831,-128.305
38.77102,-125.958
38.76373,-92.096
38.75644,-24.731
38.74916,75.813
38.74187,31.791
38.73458,45.536
38.72729,66.101
38.72,0.655
38.71271,9.813
38.70542,-172.479
38.69813,-129.999
38.69085,-49.745
38.68356,-81.871
38.67627,-92.948
38.66898,34.072
38.66169,-61.775
38.6544,-113.927
38.64711,-7.889
38.63983,-51.281
38.63254,-134.243
38.62525,2.486
38.61796,11.88
38.61067,-38.99
38.60338,-43.361
38.59609,68.611
38.5888,160.346
38.58152,53.87
38.57423,123.655
38.56694,105.672
38.55965,83.714
38.55236,80.08
38.54507,-8.633
38.53778,-97.99
38.53049,-121.001
38.52321,-1.118
38.51592,48.763
38.50863,42.725
38.50134,51.043
38.49405,50.215
38.48676,-24.475
38.47947,155.547
38.47218,99.323
38.4649,25.541
38.45761,163.864
38.45032,-43.061
38.44303,-183.204
38.43574,-80.726
38.42845,84.199
38.42116,136.563
38.41387,188.891
38.40659,65.689
38.3993,62.17
38.39201,69.707
38.38472,-80.731
38.37743,-186.563
38.37014,-94.648
38.36285,-25.139
38.35556,17.225
38.34828,5.071
38.34099,87.165
38.3337,121.86
38.32641,78.142
38.31912,-19.439
38.31183,11.862
38.30454,-56.854
38.29726,-208.653
38.28997,-181.504
38.28268,-122.346
38.27539,167.104
38.2681,139.816
38.26081,36.274
38.25352,-155.681
38.24623,-142.606
38.23895,-24.829
38.23166,-51.013
38.22437,-173.251
38.21708,-115.286
38.20979,-59.871
38.2025,-62.385
38.19521,-123.534
38.18792,-43.393
38.18064,91.907
38.17335,89.206
38.16606,-96.083
38.15877,-265.111
38.15148,-84.64
38.14419,74.57
38.1369,183.401
38.12961,259.15
38.12233,186.962
38.11504,-86.274
38.10775,20.267
38.10046,213.202
38.09317,-21.967
38.08588,9.516
38.07859,86.829
38.0713,204.788
38.06402,130.525
38.05673,47.394
38.04944,-112.343
38.04215,-178.949
38.03486,35.163
38.02757,54.306
38.02028,-93.955
38.01299,-205.389
38.00571,-118.472
37.99842,-20.454
37.99113,-154.099
37.98384,-280.726
37.97655,-90.331
37.96926,-38.744
37.96197,68.145
37.95469,99.158
37.9474,244.958
37.94011,109.96
37.93282,-38.993
37.92553,-12.286
37.91824,-40.983
37.91095,-31.821
37.90366,36.677
37.89638,80.381
37.88909,-23.027
37.8818,-133.846
37.87451,-129.445
37.86722,-173.053
37.85993,-126.692
37.85264,-93.797
37.84535,-302.662
37.83807,-176.961
37.83078,-63.069
37.82349,-80.774
37.8162,4.624
37.80891,13.229
37.80162,-106.875
37.79433,39.263
37.78704,49.689
37.77976,28.674
37.77247,104.293
37.76518,-29.872
37.75789,34.371
37.7506,-129.488
37.74331,-70.618
37.73602,171.587
37.72873,167.03
37.72145,-39.097
37.71416,12.1
37.70687,176.85
37.69958,-1.636
37.69229,-57.067
37.685,57.935
37.67771,-8.571
37.67042,-71.442
37.66314,-118.85
37.65585,-129.552
37.64856,-128.249
37.64127,-84.126
37.63398,-9.087
37.62669,95.005
37.6194,106.315
37.61211,-14.788
37.60483,-113.303
37.59754,-257.519
37.59025,-109.372
37.58296,105.955
37.57567,-3.848
37.56838,-47.851
37.56109,-47.848
37.55381,61.223
37.54652,34.353
37.53923,-62.499
37.53194,-44.918
37.52465,54.25
37.51736,169.871
37.51007,26.337
37.50278,-9.816
37.4955,24.5
37.48821,14.64
37.48092,1.492
37.47363,61.657
37.46634,7.201
37.45905,-57.297
37.45176,-114.996
37.44447,19.862
37.43719,106.761
37.4299,-17.532
37.42261,-161.637
37.41532,-120.894
37.40803,-46.956
37.40074,24.489
37.39345,32.98
37.38616,158.515
37.37888,153.843
37.37159,-25.88
37.3643,15.955
37.35701,88.129
37.34972,-71.714
37.34243,-3.669
37.33514,-135.24
37.32785,-136.055
37.32057,-115.786
37.31328,-24.682
37.30599,165.389
37.2987,253.546
37.29141,81.682
37.28412,28.665
37.27683,108.249
37.26954,120.917
37.26226,93.145
37.25497,157.103
37.24768,-32.998
37.24039,-17.784
37.2331,3.63
37.22581,-14.023
37.21852,30.647
37.21124,49.804
37.20395,207.404
37.19666,168.415
37.18937,225.458
37.18208,75.431
37.17479,242.535
37.1675,44.854
37.16021,10.465
37.15293,-0.401
37.14564,-115.123
37.13835,-83.8
37.13106,-164.126
37.12377,-10.847
37.11648,-9.338
37.10919,139.766
37.1019,60.699
37.09462,89.51
37.08733,19.74
37.08004,56.553
37.07275,144.844
37.06546,-32.912
37.05817,-163.161
37.05088,-132.52
37.04359,-59.874
37.03631,58.925
37.02902,-51.962
37.02173,11.888
37.01444,-47.672
37.00715,134.547
36.99986,64.655
36.99257,107.227
36.98528,66.512
36.978,3.316
36.97071,-56.966
36.96342,-166.567
36.95613,-116.677
36.94884,-125.779
36.94155,-195.86
36.93426,-156.905
36.92697,3.955
36.91969,93.023
36.9124,120.046
36.90511,63.353
36.89782,-97.52
36.89053,-172.499
36.88324,-145.963
36.87595,-169.665
36.86867,-216.613
36.86138,-70.069
36.85409,-15.884
36.8468,30.913
36.83951,-47.88
36.83222,-245.983
36.82493,-167.485
36.81764,38.453
36.81036,37.346
36.80307,-17.439
36.79578,-45.548
36.78849,-91.033
36.7812,56.394
36.77391,35.619
36.76662,-43.396
36.75933,61.991
36.75205,47.749
36.74476,-46.891
36.73747,86.165
36.73018,50.372
36.72289,-4.805
36.7156,65.808
36.70831,59.379
36.70102,187.115
36.69374,248.278
36.68645,58.41
36.67916,-108.894
36.67187,-62.698
36.66458,-49.138
36.65729,-62.655
36.65,-118.885
36.64271,-160.939
36.63543,-124.783
36.62814,-291.125
36.62085,-287.22
36.61356,-100.009
36.60627,-33.229
36.59898,106.816
36.59169,85.173
36.5844,3.343
36.57712,22.492
36.56983,-13.829
36.56254,-69.843
36.55525,-4.834
36.54796,0.288
36.54067,-22.046
36.53338,-145.067
36.52609,-34.185
36.51881,-90.577
36.51152,-170.066
36.50423,-161.28
36.49694,11.041
36.48965,-5.8
36.48236,28.092
36.47507,36.049
36.46779,41.492
36.4605,87.856
36.45321,55.145
36.44592,170.184
36.43863,312.037
36.43134,297.233
36.42405,97.303
36.41676,31.389
36.40948,146.487
36.40219,81.004
36.3949,69.419
36.38761,60.902
36.38032,-157.265
36.37303,-19.084
36.36574,-198.054
36.35845,-234.767
36.35117,-209.292
36.34388,-115.089
36.33659,-108.928
36.3293,-85.022
36.32201,-237.636
36.31472,-122.141
36.30743,-104.175
36.30014,-261.493
36.29286,-228.393
36.28557,13.376
36.27828,42.653
36.27099,130.754
36.2637,28.364
36.25641,-103.945
36.24912,-67.028
36.24183,7.515
36.23455,-112.811
36.22726,-28.083
36.21997,-101.747
36.21268,-134.662
36.20539,-60.531
36.1981,92.734
36.19081,186.862
36.18352,154.465
36.17624,-29.792
36.16895,-77.223
36.16166,-152.996
36.15437,-213.893
36.14708,-174.228
36.13979,-184.951
36.1325,-59.436
36.12522,-76.505
36.11793,-185.787
36.11064,-119.692
36.10335,18.654
36.09606,146.79
36.08877,38.487
36.08148,-39.209
36.07419,60.286
36.06691,237.471
36.05962,280.551
36.05233,207.371
36.04504,147.157
36.03775,208.782
36.03046,178.705
36.02317,85.823
36.01588,-61.521
36.0086,-227.994
36.00131,-83.978
35.99402,149.098
35.98673,120.955
35.97944,115.868
35.97215,37.647
35.96486,-121.046
35.95757,-147.007
35.95029,-116.416
35.943,-103.815
35.93571,-30.235
35.92842,-91.452
35.92113,-62.139
35.91384,-95.044
35.90655,-35.668
35.89926,21.891
35.89198,-161.792
35.88469,-44.598
35.8774,-86.202
35.87011,-2.869
35.86282,-19.697
35.85553,179.302
35.84824,178.722
35.84095,169.016
35.83367,102.191
35.82638,63.996
35.81909,-6.619
35.8118,56.177
35.80451,44.057
35.79722,-137.94
35.78993,7.394
35.78265,24.12
35.77536,-26.955
35.76807,-150.035
35.76078,-114.66
35.75349,-95.563
35.7462,149.209
35.73891,180.206
35.73162,161.734
35.72434,71.972
35.71705,23.774
35.70976,-99.304
35.70247,-87.554
35.69518,7.959
35.68789,-22.219
35.6806,-119.249
35.67331,-92.977
35.66603,-125.324
35.65874,-119.313
35.65145,-89.142
35.64416,-117.482
35.63687,41.969
35.62958,39.868
35.62229,-6.205
35.615,-126.124
35.60772,-90.748
35.60043,116.769
35.59314,215.832
35.58585,239.073
35.57856,155.836
35.57127,36.147
35.56398,118.38
35.55669,240.886
35.54941,109.608
35.54212,31.182
35.53483,60.904
35.52754,239.435
35.52025,202.964
35.51296,-12.32
35.50567,-131.419
35.49838,18.483
35.4911,61.914
35.48381,23.942
35.47652,31.874
35.46923,-49.438
35.46194,62.228
35.45465,5.813
35.44736,108.258
35.44007,77.506
35.43279,30.91
35.4255,-45.329
35.41821,1.097
35.41092,150.369
35.40363,14.118
35.39634,-90.371
35.38905,-10.962
35.38177,-70.673
35.37448,-243.256
35.36719,-207.205
35.3599,-183.73
35.35261,-116.366
35.34532,-127.114
35.33803,-4.392
35.33074,-223.115
35.32346,-181.885
35.31617,-162.91
35.30888,-212.161
35.30159,-233.638
35.2943,-207.632
35.28701,-65.786
35.27972,-39.31
35.27243,142.943
35.26515,-6.21
35.25786,-62.99
35.25057,-54.657
35.24328,-143.726
35.23599,46.634
35.2287,137.188
35.22141,98.754
35.21412,113.921
35.20684,-54.45
35.19955,-79.783
35.19226,-126.992
35.18497,-190.349
35.17768,-136.504
35.17039,-127.651
35.1631,-28.557
35.15581,-74.153
35.14853,-79.436
35.14124,-278.348
35.13395,-81.118
35.12666,-55.497
35.11937,19.519
35.11208,-58.654
35.10479,-113.969
35.0975,-213.422
35.09022,-57.629
35.08293,-37.676
35.07564,-69.351
35.06835,147.108
35.06106,233.286
35.05377,126.492
35.04648,252.545
35.0392,195.552
35.03191,98.762
35.02462,-66.297
35.01733,-32.494
35.01004,86.658
35.00275,-97.879
34.99546,-91.006
34.98817,163.138
34.98089,4.381
34.9736,-96.49
34.96631,-35.667
34.95902,-95.018
34.95173,-78.552
34.94444,-80.766
34.93715,-19.886
34.92986,190.482
34.92258,-19.821
34.91529,-125.679
34.908,-64.76
34.90071,-44.342
34.89342,-125.791
34.88613,-65.838
34.87884,18.556
34.87155,-110.653
34.86427,-103.779
34.85698,-62.913
34.84969,149.569
34.8424,-136.407
34.83511,-238.141
34.82782,-170.97
34.82053,-107.923
34.81324,32.706
34.80596,-56.152
34.79867,-58.114
34.79138,50.503
34.78409,6.486
34.7768,-34.784
34.76951,32.213
34.76222,-47.915
34.75493,49.145
34.74765,126.359
34.74036,87.583
34.73307,35.396
34.72578,55.564
34.71849,75.733
34.7112,84.403
34.70391,-14.057
34.69663,38.409
34.68934,32.868
34.68205,30.704
34.67476,158.619
34.66747,11.088
34.66018,-165.528
34.65289,-76.79
34.6456,-79.877
34.63832,-162.282
34.63103,-287.443
34.62374,-246.841
34.61645,-261.852
34.60916,-220.436
34.60187,-181.592
34.59458,-280.137
34.58729,-201.959
34.58001,-59.708
34.57272,-73.592
34.56543,-56.986
34.55814,123.388
34.55085,196.234
34.54356,146.674
34.53627,83.077
34.52898,-41.733
34.5217,-14.808
34.51441,150.028
34.50712,39.843
34.49983,99.235
34.49254,51.586
34.48525,24.651
34.47796,-103.561
